index,true_label,pred_label,second_label,prob_cls0,prob_cls1,prob_cls2
2729,0,1,0,0.39521127939224243,0.5509768128395081,0.053811896592378616
2737,2,1,2,0.23780976235866547,0.4016706049442291,0.3605195879936218
2738,2,1,2,0.1494448184967041,0.4375809133052826,0.4129742681980133
2740,0,1,0,0.43582409620285034,0.5218299031257629,0.042346030473709106
2744,2,0,2,0.4718305170536041,0.057304516434669495,0.47086501121520996
2745,0,1,0,0.47191256284713745,0.483748197555542,0.044339194893836975
2746,2,0,2,0.5107454061508179,0.05019866302609444,0.4390559494495392
2747,0,1,0,0.4354335367679596,0.5216313004493713,0.04293516278266907
2750,0,1,0,0.3523702919483185,0.47408244013786316,0.17354722321033478
2755,2,1,2,0.24669988453388214,0.4038948714733124,0.3494052588939667
2758,2,1,2,0.28867998719215393,0.36768096685409546,0.3436390459537506
2759,2,1,2,0.14519910514354706,0.4415504038333893,0.4132504463195801
2765,2,1,2,0.14348413050174713,0.43911081552505493,0.4174050986766815
2766,2,0,2,0.5135816931724548,0.05274917557835579,0.4336690902709961
2767,2,0,2,0.5079450607299805,0.050865281373262405,0.44118961691856384
2768,2,1,2,0.17594747245311737,0.41412153840065,0.4099310338497162
2770,2,0,2,0.5127658247947693,0.05371946468949318,0.43351471424102783
2771,0,2,0,0.4551038146018982,0.07423250377178192,0.4706636965274811
2773,0,1,0,0.4725036323070526,0.4831065535545349,0.044389743357896805
2780,0,2,0,0.39532262086868286,0.10158796608448029,0.503089427947998
2783,2,0,2,0.5192914605140686,0.05182185396552086,0.42888665199279785
2793,2,1,2,0.18065261840820312,0.4197048544883728,0.3996425271034241
2799,0,2,0,0.36729729175567627,0.12814123928546906,0.5045614838600159
2800,2,1,2,0.23697195947170258,0.41213685274124146,0.35089120268821716
2808,2,0,2,0.4943099617958069,0.05649823322892189,0.4491918385028839
2810,1,2,1,0.12857280671596527,0.3227640688419342,0.5486631393432617
2813,2,1,2,0.17001986503601074,0.429279625415802,0.40070047974586487
2816,2,1,2,0.27094221115112305,0.39277559518814087,0.3362821936607361
2819,0,1,0,0.33253470063209534,0.5263854265213013,0.14107990264892578
2821,2,0,2,0.4875580668449402,0.05661333352327347,0.4558286666870117
2823,2,1,2,0.18705777823925018,0.4233155846595764,0.3896266520023346
2826,2,0,2,0.505622923374176,0.05096577852964401,0.44341132044792175
2832,2,0,2,0.5075210928916931,0.05083984136581421,0.4416390657424927
2833,2,0,2,0.4865715801715851,0.05333216115832329,0.4600963294506073
2834,0,1,0,0.45243820548057556,0.5059394836425781,0.041622284799814224
2835,2,1,2,0.31157994270324707,0.3728237450122833,0.3155963122844696
2839,2,1,0,0.3140523135662079,0.37342920899391174,0.31251850724220276
2845,2,0,2,0.49079182744026184,0.05590720474720001,0.45330095291137695
2847,2,1,0,0.31823280453681946,0.38453659415245056,0.29723063111305237
2849,0,2,0,0.3914060890674591,0.12506626546382904,0.48352760076522827
2854,0,1,0,0.3340161442756653,0.5305803418159485,0.13540352880954742
2862,0,2,0,0.45182564854621887,0.06656647473573685,0.48160791397094727
2880,0,1,2,0.26030564308166504,0.47838106751441956,0.2613133490085602
2885,2,1,2,0.22997891902923584,0.40050792694091797,0.36951321363449097
2886,0,1,0,0.392846941947937,0.5162009000778198,0.09095217287540436
2891,2,1,2,0.175938218832016,0.42731329798698425,0.39674845337867737
2900,2,1,2,0.19497835636138916,0.40277934074401855,0.4022423326969147
2910,1,2,1,0.1545363962650299,0.36773064732551575,0.47773298621177673
2913,2,1,2,0.12772724032402039,0.4400008022785187,0.4322719871997833
2914,2,1,2,0.18173541128635406,0.4188503324985504,0.3994142413139343
2919,2,1,2,0.2707737386226654,0.39683425426483154,0.33239200711250305
2922,2,1,2,0.299101322889328,0.36319100856781006,0.33770763874053955
2924,0,1,0,0.406572163105011,0.5526288151741028,0.04079902544617653
2925,0,2,0,0.3133472502231598,0.2158876657485962,0.470765084028244
2927,2,1,2,0.2670533061027527,0.3885531425476074,0.3443935513496399
2932,2,0,2,0.4754590094089508,0.05458802357316017,0.46995294094085693
2939,2,0,2,0.47908249497413635,0.068148672580719,0.45276883244514465
2947,2,1,2,0.13121451437473297,0.45233389735221863,0.4164516031742096
2951,2,0,2,0.5018454790115356,0.05359853059053421,0.44455596804618835
2952,0,1,0,0.4728667736053467,0.48267239332199097,0.04446079581975937
2955,2,1,2,0.2257542908191681,0.3963545262813568,0.3778911828994751
2959,0,1,0,0.3684743046760559,0.42850223183631897,0.2030235230922699
2963,0,1,0,0.4757581353187561,0.48108920454978943,0.043152596801519394
2972,2,0,2,0.48355162143707275,0.05319727212190628,0.4632510840892792
2975,2,1,2,0.16421176493167877,0.4310227632522583,0.40476545691490173
2976,0,1,0,0.4708418548107147,0.4872877597808838,0.041870418936014175
2978,0,2,0,0.4208033084869385,0.08478487282991409,0.49441179633140564
2987,2,0,2,0.48953863978385925,0.0555473193526268,0.45491403341293335
2990,2,1,2,0.1586100459098816,0.4271286725997925,0.4142612814903259
2993,2,0,2,0.5055617690086365,0.051758311688899994,0.4426799714565277
2994,2,1,2,0.17407803237438202,0.4342368245124817,0.3916850686073303
2995,0,1,0,0.39861610531806946,0.5094499588012695,0.09193389117717743
2996,2,1,2,0.3112054765224457,0.34962818026542664,0.3391663730144501
3008,2,0,2,0.49684494733810425,0.05243350937962532,0.4507215619087219
3009,0,1,0,0.45267605781555176,0.5053240656852722,0.04199988394975662
3013,2,0,2,0.4751030206680298,0.05475372076034546,0.47014319896698
3018,2,1,2,0.21409955620765686,0.4153362512588501,0.37056419253349304
3019,0,1,0,0.40167236328125,0.48702624440193176,0.11130132526159286
3021,2,0,2,0.5064037442207336,0.05096425116062164,0.4426319897174835
3026,2,0,2,0.4911602735519409,0.057491958141326904,0.4513477385044098
3027,2,1,0,0.33349618315696716,0.33567237854003906,0.3308314085006714
3033,2,0,2,0.5043696165084839,0.05097700282931328,0.44465339183807373
3042,2,0,2,0.5044676065444946,0.059244342148303986,0.4362880289554596
3050,2,0,2,0.5222222208976746,0.05017068609595299,0.42760708928108215
3051,0,1,0,0.34522491693496704,0.5796443819999695,0.07513072341680527
3052,2,0,2,0.4853779077529907,0.05632982403039932,0.4582922160625458
3055,2,1,2,0.24156513810157776,0.39419594407081604,0.3642388880252838
3061,0,2,0,0.430081307888031,0.11808765679597855,0.45183101296424866
3065,2,0,2,0.47756919264793396,0.054480381309986115,0.4679504334926605
3068,0,2,0,0.40988102555274963,0.07336556911468506,0.5167534351348877
3072,1,0,1,0.49401164054870605,0.46124398708343506,0.04474431276321411
3073,2,0,2,0.48765668272972107,0.056687839329242706,0.4556555151939392
3075,0,1,0,0.4773191213607788,0.4798593819141388,0.042821407318115234
3081,0,1,0,0.4768708050251007,0.47989726066589355,0.043231964111328125
3083,0,1,2,0.29362717270851135,0.38330528140068054,0.3230675160884857
3088,2,1,2,0.21498249471187592,0.4136912226676941,0.3713262677192688
3090,0,1,0,0.314635306596756,0.5809252858161926,0.10443935543298721
3095,2,1,2,0.1737094670534134,0.4219943583011627,0.40429624915122986
3102,2,0,2,0.4872722923755646,0.05562105029821396,0.45710664987564087
3105,2,1,2,0.18158483505249023,0.4274176359176636,0.3909975290298462
3118,2,0,2,0.5077124834060669,0.050789639353752136,0.44149789214134216
3122,0,1,0,0.33858522772789,0.5330824851989746,0.12833228707313538
3134,2,0,2,0.4933728277683258,0.05192561447620392,0.4547015428543091
3142,2,1,2,0.1699560582637787,0.4195019602775574,0.41054192185401917
3143,0,1,0,0.3941754698753357,0.5023501515388489,0.10347440093755722
3147,0,1,0,0.4619741439819336,0.4939747452735901,0.044051025062799454
3150,0,1,0,0.46479111909866333,0.49116528034210205,0.04404360055923462
3152,1,0,1,0.5565963983535767,0.39486587047576904,0.04853777959942818
3153,2,0,2,0.49740925431251526,0.05158130079507828,0.45100951194763184
3161,2,0,2,0.5041374564170837,0.05442362651228905,0.4414389431476593
3163,2,0,2,0.4969194829463959,0.051690127700567245,0.45139041543006897
3165,2,0,2,0.5169088840484619,0.04986461624503136,0.4332265257835388
3166,0,1,0,0.3166224956512451,0.5323728322982788,0.1510046422481537
3169,2,1,0,0.31649842858314514,0.3723393678665161,0.31116223335266113
3172,2,1,2,0.24664469063282013,0.4044898748397827,0.34886544942855835
3183,2,1,2,0.2225070744752884,0.41424790024757385,0.36324504017829895
3188,2,1,2,0.15245193243026733,0.4642188847064972,0.38332921266555786
3190,2,0,2,0.5002396702766418,0.05211448669433594,0.44764581322669983
3197,2,1,2,0.21975833177566528,0.4063307046890259,0.37391090393066406
3201,2,1,2,0.2589713931083679,0.37966111302375793,0.36136752367019653
3217,2,0,2,0.4899403750896454,0.05438694730401039,0.4556727409362793
3222,2,0,2,0.4831276834011078,0.055110540241003036,0.4617617428302765
3230,0,1,0,0.46931204199790955,0.48893848061561584,0.04174941033124924
3232,0,1,0,0.476628839969635,0.4802798330783844,0.043091390281915665
3233,2,1,2,0.23341087996959686,0.38717079162597656,0.37941834330558777
3239,2,1,2,0.25975051522254944,0.38582852482795715,0.3544209897518158
3244,2,0,2,0.5005358457565308,0.051306530833244324,0.4481576383113861
3245,2,1,2,0.19120031595230103,0.4052724540233612,0.403527170419693
3247,2,1,2,0.2474120408296585,0.3828722834587097,0.36971572041511536
3254,2,1,2,0.18530353903770447,0.4303090572357178,0.38438743352890015
3255,1,2,1,0.2903047204017639,0.35136497020721436,0.3583303391933441
3260,2,0,2,0.5054250359535217,0.05094489827752113,0.44363006949424744
3270,0,1,0,0.45417460799217224,0.5038981437683105,0.041927240788936615
3275,2,1,2,0.1287737786769867,0.4390450119972229,0.4321812391281128
3280,2,1,2,0.24652956426143646,0.4045254588127136,0.3489449620246887
3281,0,2,0,0.45077285170555115,0.07802516222000122,0.47120198607444763
3285,2,1,2,0.22644421458244324,0.40480276942253113,0.36875298619270325
3286,0,1,0,0.4394637644290924,0.5183379054069519,0.04219833016395569
3288,2,1,2,0.18473324179649353,0.4232589602470398,0.3920077979564667
3291,2,1,2,0.246689110994339,0.40535274147987366,0.34795817732810974
3294,2,1,2,0.18156670033931732,0.4101223349571228,0.40831097960472107
3295,1,2,1,0.20492054522037506,0.2948015332221985,0.5002779364585876
3299,2,1,2,0.23104754090309143,0.3885937035083771,0.3803587853908539
3307,2,1,2,0.1288389265537262,0.44823458790779114,0.42292648553848267
3310,2,1,2,0.22793075442314148,0.4016040861606598,0.37046515941619873
3314,2,1,2,0.1315048485994339,0.44791722297668457,0.4205779433250427
3315,0,1,0,0.334382027387619,0.5944812893867493,0.0711367204785347
3316,0,1,0,0.38218972086906433,0.5164832472801208,0.101327084004879
3319,2,1,2,0.24513955414295197,0.4033210277557373,0.3515394330024719
3323,2,1,2,0.2195085734128952,0.41791313886642456,0.36257824301719666
3325,0,1,0,0.3607444763183594,0.4969010055065155,0.1423545479774475
3327,2,1,2,0.2169293314218521,0.42021647095680237,0.3628542423248291
3332,2,1,2,0.30753397941589355,0.34822672605514526,0.34423932433128357
3337,0,1,0,0.27174699306488037,0.47403720021247864,0.254215806722641
3338,2,1,2,0.22549739480018616,0.4141981303691864,0.36030447483062744
3342,2,1,2,0.19183024764060974,0.42639678716659546,0.38177290558815
3350,2,1,2,0.24154973030090332,0.39530470967292786,0.3631456196308136
3354,0,1,0,0.4174220561981201,0.5319919586181641,0.05058595538139343
3355,2,0,2,0.5234442353248596,0.04943832755088806,0.4271174371242523
3357,2,0,2,0.511570930480957,0.05294925346970558,0.43547987937927246
3361,0,1,2,0.25942638516426086,0.47133350372314453,0.2692400813102722
3364,0,1,0,0.47264912724494934,0.4843428432941437,0.043008048087358475
3366,2,0,2,0.4941963851451874,0.05233800783753395,0.4534655809402466
3380,2,0,2,0.5033121109008789,0.05115296319127083,0.44553491473197937
3389,2,1,2,0.22199426591396332,0.41702234745025635,0.36098340153694153
3390,0,1,0,0.2907829284667969,0.4626450538635254,0.24657200276851654
3401,2,1,2,0.22364592552185059,0.41052865982055664,0.3658253848552704
3403,2,1,2,0.17363351583480835,0.4224875271320343,0.40387898683547974
3406,2,0,2,0.5064841508865356,0.056250445544719696,0.43726545572280884
3409,2,1,2,0.2462335079908371,0.4047508239746094,0.3490156829357147
3411,0,1,0,0.3577224314212799,0.5417283773422241,0.10054920613765717
3413,0,1,0,0.3930940628051758,0.5161852240562439,0.09072066843509674
3418,2,1,2,0.13043127954006195,0.4687553644180298,0.4008133113384247
3429,1,2,1,0.27132508158683777,0.3630373477935791,0.36563751101493835
3430,0,1,0,0.4753069579601288,0.4817136526107788,0.042979344725608826
3431,1,0,1,0.5426848530769348,0.411112904548645,0.0462021566927433
3433,2,1,2,0.17767056822776794,0.4200139343738556,0.40231549739837646
3435,2,0,2,0.4892745912075043,0.056369371712207794,0.45435601472854614
3445,0,2,0,0.46956387162208557,0.05945289507508278,0.47098323702812195
3446,2,0,2,0.49580445885658264,0.05241957679390907,0.45177602767944336
3457,0,2,0,0.46657446026802063,0.05916081368923187,0.4742646813392639
3462,0,1,0,0.43079179525375366,0.5187991857528687,0.050409041345119476
3466,2,1,2,0.17611540853977203,0.4165138006210327,0.40737083554267883
3469,1,2,1,0.26550352573394775,0.36208778619766235,0.3724086880683899
3471,2,0,2,0.5064793229103088,0.050955601036548615,0.44256502389907837
3478,0,1,2,0.2929070293903351,0.38355299830436707,0.3235400319099426
3483,2,1,2,0.2250501811504364,0.4095662832260132,0.365383505821228
3491,2,0,2,0.5207849740982056,0.05266909673810005,0.4265459179878235
3495,0,1,0,0.47635576128959656,0.48147571086883545,0.0421685092151165
3517,0,1,0,0.46591416001319885,0.48844367265701294,0.045642223209142685
3519,2,1,2,0.20473457872867584,0.4107348918914795,0.38453057408332825
3521,0,1,0,0.4182046353816986,0.5312834978103638,0.05051190033555031
3522,1,2,1,0.2638673186302185,0.3607194721698761,0.37541326880455017
3525,2,1,2,0.21021002531051636,0.4127306342124939,0.3770594000816345
3528,2,1,2,0.17783842980861664,0.4260750412940979,0.39608654379844666
3532,0,1,0,0.37217751145362854,0.537833034992218,0.08998940885066986
3533,0,1,0,0.46009859442710876,0.4960688054561615,0.04383257031440735
3534,2,1,2,0.15493300557136536,0.42349228262901306,0.4215747117996216
3535,0,1,0,0.4520004987716675,0.5060610771179199,0.0419384129345417
3543,0,1,0,0.4631444215774536,0.4923766255378723,0.04447890818119049
3544,2,0,2,0.5246691107749939,0.049318332225084305,0.4260126054286957
3559,2,0,2,0.49709054827690125,0.05395244061946869,0.4489569365978241
3560,2,1,2,0.2182002067565918,0.41775429248809814,0.36404553055763245
3567,2,0,2,0.5026589035987854,0.05132921412587166,0.4460119307041168
3573,2,1,2,0.3121010959148407,0.3725947141647339,0.3153042495250702
3577,2,0,2,0.5109623074531555,0.0508747324347496,0.43816298246383667
3579,2,1,2,0.24880076944828033,0.39451864361763,0.35668057203292847
3581,2,1,2,0.1855914443731308,0.4123022258281708,0.40210631489753723
3583,0,1,0,0.3726564943790436,0.5378662943840027,0.08947722613811493
3584,2,0,2,0.48682069778442383,0.05645511671900749,0.4567241072654724
3588,2,1,2,0.3089517652988434,0.35484743118286133,0.3362008333206177
3589,2,0,2,0.5028345584869385,0.05126108601689339,0.445904403924942
3591,0,1,0,0.4657491147518158,0.4923964738845825,0.04185447469353676
3592,0,1,0,0.3874228000640869,0.5120508074760437,0.10052642971277237
3596,0,1,0,0.30420634150505066,0.4999697208404541,0.19582396745681763
3600,2,1,2,0.22881704568862915,0.38771137595176697,0.38347160816192627
3603,0,1,0,0.4677923917770386,0.48636412620544434,0.045843545347452164
3605,2,1,2,0.211226224899292,0.39801377058029175,0.39075997471809387
3607,0,1,0,0.43402308225631714,0.5228638052940369,0.043113090097904205
3610,2,1,2,0.23944367468357086,0.40310314297676086,0.3574531674385071
3620,0,1,0,0.4636721909046173,0.4923376739025116,0.0439901202917099
3622,0,1,0,0.31791287660598755,0.6132075786590576,0.06887955218553543
3626,2,1,2,0.24843241274356842,0.3961162567138672,0.3554513156414032
3629,2,0,2,0.4900732934474945,0.05214468389749527,0.45778197050094604
3633,2,1,2,0.13767091929912567,0.452755868434906,0.40957316756248474
3640,0,1,0,0.3668133616447449,0.5559633374214172,0.07722333073616028
3644,0,1,0,0.431312620639801,0.5183547139167786,0.0503326877951622
3645,2,1,2,0.2682541012763977,0.4002826511859894,0.3314632475376129
3647,0,1,0,0.31924644112586975,0.5314133763313293,0.1493402123451233
3657,2,1,2,0.26910465955734253,0.3949196934700012,0.3359755873680115
3663,0,1,0,0.42300623655319214,0.522189199924469,0.05480452626943588
3665,0,1,0,0.4265218675136566,0.529236912727356,0.04424124211072922
3669,0,1,0,0.4074890613555908,0.5058708786964417,0.08664009720087051
3676,2,1,2,0.24710139632225037,0.3780769109725952,0.3748216927051544
3678,2,1,2,0.19114041328430176,0.4283905625343323,0.38046902418136597
3680,0,1,0,0.35036441683769226,0.5315598845481873,0.1180756688117981
3681,2,1,2,0.22801753878593445,0.3974013924598694,0.3745810091495514
3687,2,0,2,0.48145854473114014,0.053768567740917206,0.4647728204727173
3690,0,1,0,0.4012736678123474,0.5105698108673096,0.0881565660238266
3697,2,1,2,0.16623559594154358,0.42989546060562134,0.4038689136505127
3699,2,0,2,0.47508224844932556,0.05729910731315613,0.4676186144351959
3709,2,0,2,0.48982134461402893,0.053150616586208344,0.45702797174453735
3710,0,2,0,0.4680224359035492,0.05856950208544731,0.473408043384552
3712,2,1,2,0.19829367101192474,0.4170512855052948,0.38465505838394165
3713,0,1,0,0.4702669680118561,0.485422819852829,0.044310230761766434
3714,2,1,2,0.22677689790725708,0.3936460316181183,0.3795771300792694
3715,2,1,2,0.2716836631298065,0.39697718620300293,0.33133918046951294
3716,2,0,2,0.5070840120315552,0.05084363743662834,0.4420723617076874
3719,2,0,2,0.543998122215271,0.05052875354886055,0.40547314286231995
3722,2,0,2,0.5254449844360352,0.05179319158196449,0.4227618873119354
3724,2,0,2,0.4946163296699524,0.05317718908190727,0.4522065222263336
3728,2,1,2,0.2528599798679352,0.4122970700263977,0.3348429501056671
3729,1,0,1,0.48175033926963806,0.47287625074386597,0.045373350381851196
3732,2,0,2,0.4937693476676941,0.05182314291596413,0.4544074535369873
3746,2,1,2,0.25620755553245544,0.3772195279598236,0.36657294631004333
3747,2,1,2,0.25376152992248535,0.4110485315322876,0.3351898789405823
3750,2,0,2,0.48138222098350525,0.056816548109054565,0.4618012607097626
3755,0,2,1,0.29949435591697693,0.3473636507987976,0.3531419634819031
3760,0,2,0,0.38541415333747864,0.10014567524194717,0.5144401788711548
3761,2,1,2,0.25294700264930725,0.4115937650203705,0.33545923233032227
3762,2,1,2,0.16899538040161133,0.4183424711227417,0.41266223788261414
3765,2,0,2,0.5169854164123535,0.0497099906206131,0.4333045184612274
3766,2,1,2,0.3007124364376068,0.3931843638420105,0.3061032295227051
3774,0,1,2,0.2882176637649536,0.3830808401107788,0.32870152592658997
3788,0,1,0,0.4023900330066681,0.5094580054283142,0.08815199881792068
3794,2,0,2,0.5315524339675903,0.048822905868291855,0.4196246266365051
3796,2,1,2,0.18925659358501434,0.4176691770553589,0.3930741846561432
3799,0,1,0,0.41761958599090576,0.5318999886512756,0.0504804328083992
3800,2,1,2,0.25372856855392456,0.41094738245010376,0.33532410860061646
3806,0,2,0,0.46286436915397644,0.06520403176546097,0.4719315469264984
3807,2,0,2,0.5185225605964661,0.049680955708026886,0.43179643154144287
3812,2,0,2,0.48507705330848694,0.052994608879089355,0.4619283676147461
3814,2,1,2,0.1769309639930725,0.43515118956565857,0.3879178762435913
3815,2,1,2,0.1813320368528366,0.42150503396987915,0.39716294407844543
3818,0,1,2,0.2662995159626007,0.41384032368659973,0.31986021995544434
3822,2,1,2,0.12898051738739014,0.44899097084999084,0.42202848196029663
3825,2,0,2,0.4848054349422455,0.05492182448506355,0.46027278900146484
3826,2,0,2,0.47498857975006104,0.054034944623708725,0.4709765315055847
3832,2,1,2,0.20277369022369385,0.42207902669906616,0.37514734268188477
3834,2,0,2,0.49752524495124817,0.05085611715912819,0.45161867141723633
3835,2,1,2,0.22952678799629211,0.4003121852874756,0.3701610565185547
3836,2,0,2,0.5102070569992065,0.05063249170780182,0.43916040658950806
3843,2,1,2,0.24688133597373962,0.3925498425960541,0.3605687916278839
3844,2,1,2,0.1430426687002182,0.43053656816482544,0.42642074823379517
3847,1,2,1,0.17097724974155426,0.335081547498703,0.4939412474632263
3849,2,0,2,0.49944421648979187,0.051265135407447815,0.4492906630039215
3850,2,1,2,0.1645549237728119,0.4305848777294159,0.40486016869544983
3854,2,0,2,0.49580833315849304,0.05238671228289604,0.45180490612983704
3857,2,0,2,0.504004955291748,0.05109172314405441,0.44490331411361694
3859,0,1,0,0.40170639753341675,0.4865970313549042,0.11169654130935669
3867,2,1,2,0.13794882595539093,0.45845189690589905,0.4035992920398712
3889,2,0,2,0.5010462999343872,0.053964730352163315,0.4449889361858368
3891,2,1,2,0.22626183927059174,0.4057590663433075,0.3679790496826172
3896,2,0,2,0.48251810669898987,0.056811705231666565,0.4606701135635376
3899,2,1,2,0.24252671003341675,0.3969351649284363,0.3605380952358246
3903,0,1,0,0.4760972857475281,0.48072823882102966,0.04317444935441017
3905,2,1,2,0.17253398895263672,0.42036890983581543,0.40709707140922546
3906,2,1,2,0.22580775618553162,0.4153454899787903,0.3588467240333557
3907,2,0,2,0.5077406764030457,0.05081135407090187,0.4414479434490204
3909,2,1,2,0.21078236401081085,0.4171479344367981,0.37206968665122986
3918,0,1,0,0.2762952744960785,0.5727323293685913,0.1509723663330078
3922,0,1,0,0.45284974575042725,0.5019497275352478,0.045200545340776443
3923,2,0,2,0.4958533048629761,0.051714371889829636,0.45243239402770996
3942,2,1,2,0.1982676386833191,0.40691056847572327,0.3948218524456024
3946,0,1,0,0.2680458128452301,0.47523242235183716,0.25672176480293274
3947,2,1,2,0.12730374932289124,0.4407474100589752,0.43194878101348877
3952,2,0,2,0.5112737417221069,0.050775013864040375,0.4379512369632721
3954,2,0,2,0.4843723177909851,0.05314008891582489,0.4624875485897064
3966,2,1,2,0.21058738231658936,0.41702157258987427,0.3723910450935364
3971,2,1,2,0.20999616384506226,0.43038636445999146,0.3596174716949463
3972,0,1,0,0.46365413069725037,0.4807726740837097,0.05557326599955559
3976,2,1,2,0.18324415385723114,0.43051907420158386,0.3862368166446686
3978,2,0,2,0.49881649017333984,0.05920539051294327,0.4419781267642975
3981,2,1,2,0.1312742382287979,0.4409441649913788,0.4277816414833069
3983,0,1,0,0.4324069619178772,0.5238723754882812,0.04372069239616394
3985,0,1,0,0.36745160818099976,0.5395255088806152,0.09302286803722382
3998,2,0,2,0.48548611998558044,0.05482582747936249,0.4596880376338959
4002,2,0,2,0.5021563172340393,0.05176719278097153,0.44607648253440857
4006,0,1,0,0.43132659792900085,0.5183442234992981,0.05032921954989433
4007,2,1,2,0.2023950070142746,0.4048291742801666,0.3927757740020752
4008,2,1,2,0.27217432856559753,0.38475659489631653,0.3430691361427307
4010,0,1,0,0.4755188822746277,0.4813746511936188,0.04310642182826996
4011,2,0,2,0.5095967650413513,0.05033621937036514,0.44006696343421936
4016,0,1,0,0.31975358724594116,0.6115076541900635,0.06873879581689835
4018,0,1,0,0.45273810625076294,0.5057723522186279,0.04148954525589943
4023,2,0,2,0.5046625137329102,0.05385926365852356,0.4414782226085663
4026,2,1,2,0.23059435188770294,0.40807583928108215,0.3613297641277313
4028,2,1,2,0.19571661949157715,0.4198024272918701,0.38448089361190796
4034,2,0,2,0.47732239961624146,0.054043691605329514,0.4686339497566223
4035,2,1,0,0.3215826153755188,0.3702337443828583,0.3081836402416229
4036,2,1,2,0.12764085829257965,0.44036632776260376,0.431992769241333
4037,2,0,2,0.49511992931365967,0.052560754120349884,0.45231935381889343
4038,2,0,2,0.5161629915237427,0.050761498510837555,0.433075487613678
4047,2,0,2,0.49841544032096863,0.05158476531505585,0.4499998390674591
4048,2,0,2,0.5002675652503967,0.05212310329079628,0.4476093649864197
4049,2,1,2,0.2376996874809265,0.3935847282409668,0.36871564388275146
4050,2,0,2,0.5212984085083008,0.05381010100245476,0.42489156126976013
4053,0,1,0,0.3263842463493347,0.5231024026870728,0.15051333606243134
4054,2,0,2,0.5027869343757629,0.0507703572511673,0.44644269347190857
4060,2,1,2,0.2760264575481415,0.38144373893737793,0.3425297737121582
4067,0,1,0,0.37995800375938416,0.5419753193855286,0.07806665450334549
4069,2,1,2,0.307655930519104,0.3550861179828644,0.33725792169570923
4074,2,1,2,0.2607038915157318,0.40531644225120544,0.33397969603538513
4075,2,1,2,0.22989223897457123,0.40686920285224915,0.3632386028766632
4079,1,0,1,0.5530179142951965,0.3997848927974701,0.04719722270965576
4082,2,1,2,0.16174228489398956,0.42543497681617737,0.41282278299331665
4083,0,1,0,0.38272547721862793,0.5164122581481934,0.1008622795343399
4093,2,1,2,0.1872183233499527,0.42125946283340454,0.39152219891548157
4098,2,1,2,0.200021430850029,0.4121621549129486,0.3878164291381836
4104,2,1,2,0.16476763784885406,0.42546024918556213,0.409772127866745
4108,2,0,2,0.47534143924713135,0.05630185082554817,0.468356728553772
4111,2,0,2,0.5189464688301086,0.05367055535316467,0.4273829758167267
4116,2,0,2,0.5029858946800232,0.05109381675720215,0.44592028856277466
4117,0,2,1,0.2965213656425476,0.33668890595436096,0.36678972840309143
4118,2,0,2,0.5368274450302124,0.04837790131568909,0.4147946834564209
4120,0,1,0,0.4717509150505066,0.4852372109889984,0.04301194101572037
4121,0,1,0,0.3328992426395416,0.5265480875968933,0.14055271446704865
4122,2,1,0,0.32079437375068665,0.37008026242256165,0.3091253936290741
4125,2,1,2,0.21619097888469696,0.4177049398422241,0.3661040663719177
4126,2,1,2,0.13028189539909363,0.4366265535354614,0.43309155106544495
4129,0,1,0,0.4129984974861145,0.5366866588592529,0.05031484365463257
4135,2,0,2,0.5016918182373047,0.054149478673934937,0.444158673286438
4138,0,1,0,0.4048762321472168,0.4851049780845642,0.11001874506473541
4139,2,1,0,0.3180566728115082,0.3656778931617737,0.31626543402671814
4140,0,1,2,0.29111742973327637,0.3827139735221863,0.32616862654685974
4141,2,0,2,0.49240243434906006,0.05486564338207245,0.4527319073677063
4144,2,1,2,0.21903569996356964,0.40423619747161865,0.3767281472682953
4149,2,0,2,0.4894237220287323,0.05460445582866669,0.4559718370437622
4150,2,1,2,0.23307324945926666,0.40724799036979675,0.35967880487442017
4164,2,0,2,0.4963480234146118,0.0523148812353611,0.4513370990753174
4166,0,1,0,0.4355824887752533,0.5220280885696411,0.0423893928527832
4168,0,1,0,0.43443945050239563,0.523681640625,0.04187887907028198
4175,2,0,2,0.4834691286087036,0.055067963898181915,0.46146291494369507
4185,0,1,0,0.3094765245914459,0.586515486240387,0.10400797426700592
4188,0,1,0,0.4768002927303314,0.4800410568714142,0.0431586354970932
4191,2,1,2,0.19785283505916595,0.4268595576286316,0.37528762221336365
4195,2,1,2,0.129512757062912,0.4694107174873352,0.4010765850543976
4202,0,1,0,0.3442813754081726,0.52406245470047,0.13165618479251862
4203,2,1,2,0.17454716563224792,0.43457841873168945,0.39087435603141785
4205,2,1,2,0.2601053714752197,0.4034407138824463,0.3364538848400116
4209,2,1,2,0.2511317729949951,0.3917066156864166,0.35716161131858826
4210,0,1,0,0.4325515627861023,0.5259065628051758,0.041541893035173416
4211,2,0,2,0.4845801591873169,0.05397193133831024,0.46144789457321167
4213,2,0,2,0.47637850046157837,0.05548572540283203,0.46813568472862244
4215,2,1,2,0.23884278535842896,0.3926554322242737,0.36850178241729736
4219,2,1,2,0.15401259064674377,0.43293556571006775,0.4130518436431885
4220,0,1,0,0.33424752950668335,0.5248124003410339,0.14094002544879913
4221,2,1,2,0.21475279331207275,0.4137296974658966,0.371517539024353
4235,2,0,2,0.5246965289115906,0.05270450934767723,0.4225989282131195
